magisterial,masterly,authoritative,bravura,compendious,masterful,epochal,revelatory,trenchant,erudite,pontifical
droopy,saggy,droop,puffy,wrinkly,pendulous,bulbous,flabby,squinty,flaccid,perky
privation,impoverishment,penury,indigence,deprivation,pauperism,belike,ofttimes,beggary,astir,twelvemonth
meteoric,stardom,ascent,rise,prodigious,stratosphere,ascendancy,ascension,precipitous,rising,cataclysmic
arithmetical,arithmetic,mathematical,algebraic,numerical,trigonometric,geometrical,mathematics,syllogistic,multiplication,numeration
royally,spectacularly,horribly,egregiously,badly,mightily,magnificently,doubly,disastrously,horridly,gloriously
dative,genitive,accusative,pronominal,infinitive,nominative,prepositional,adverbial,partitive,preposition,participle
acclamation,acclaim,adulation,approbation,applause,plaudit,ovation,accolade,commendation,encomium,jubilation
bleomycin,camptothecin,dexamethasone,lipopolysaccharide,cytarabine,intraperitoneal,chemotherapeutic,topoisomerase,intraperitoneally,neomycin,endostatin
swordplay,swordsmanship,swordsman,broadsword,rapier,sword,quarterstaff,sorcery,swashbuckler,fisticuffs,archery
floriculture,horticulture,horticultural,agriculture,horticulturist,agronomy,sericulture,agricultural,cultivation,greenhouse,botany
eyewash,disinfectant,germicide,antiseptic,ablution,ophthalmic,irrigation,dispenser,carbolic,hogwash,sanitary
syllogism,syllogistic,tautology,fallacious,logician,deductive,presupposition,reasoning,argumentation,fallacy,tautological
dishonorable,honorable,ignoble,dishonor,contemptible,despicable,reprehensible,unprincipled,discreditable,honorably,dishonest
hayride,pumpkin,tractor,scarecrow,cornfield,hoedown,bonfire,rodeo,carnival,barn,spooky
micrograph,photomicrograph,microscopy,epifluorescence,confocal,inset,immunofluorescence,microscope,counterstained,immunofluorescent,immunostained
guzzler,guzzle,drinker,thirsty,gallon,swill,petrol,diesel,eater,miser,craver
impregnation,impregnate,insemination,copulation,parthenogenesis,sterilization,calcination,thermosetting,fertilization,coitus,spermatozoon
printing,print,printer,inkjet,bindery,letterpress,ink,publishing,lamination,lithography,silkscreen
silicosis,pneumoconiosis,asbestos,silica,emphysema,respirable,tuberculosis,fibrosis,phthisis,tuberculous,talc
retrievable,recoverable,irretrievable,retrieval,searchable,retrieve,discoverable,irrecoverable,restorable,accessible,repairable
skanky,slutty,trashy,sleazy,dumpy,scummy,trollop,filthy,raunchy,whore,hussy
maltose,galactose,sucrose,glucose,dextrose,dextrin,fructose,carbohydrate,amylase,glycerol,peptone
immolation,immolate,pyre,conflagration,hecatomb,martyrdom,annihilation,inferno,obliteration,dismemberment,impalement
broadsword,sword,halberd,falchion,rapier,quarterstaff,swordplay,dagger,swordsmanship,claymore,swordsman
inconsistently,inconsistent,erratically,sporadically,poorly,consistently,irregularly,inadequately,sloppily,infrequently,incompletely
chromo,karyotype,lithograph,chromosome,chromosomal,autosome,roan,polychrome,photogravure,frontispiece,proline
blankly,vacantly,incredulously,stare,forlornly,glumly,wonderingly,listlessly,helplessly,bleakly,disapprovingly
tinkle,pee,gurgle,jingle,jangle,clack,clatter,clink,chime,toot,clank
chantry,priory,abbey,guildhall,messuage,glebe,benefice,chancel,vicarage,archdeacon,friary
cloudless,overcast,windless,balmy,unclouded,cloudy,sunny,sky,drizzly,hazy,sunlit
fondant,buttercream,marzipan,cake,cupcake,pastry,meringue,tulle,chiffon,mousse,styrofoam
atheneum,athenaeum,lyceum,rathskeller,guildhall,rotunda,palais,philharmonic,chapel,museo,oriel
marksmanship,marksman,gunnery,archery,sharpshooter,rifle,rifleman,swordsmanship,horsemanship,trapshooting,proficiency
displease,offend,infuriate,annoy,discomfit,irritate,alienate,irk,appease,endear,chastise
vestige,vestigial,relic,remnant,bygone,archaic,atavistic,bastion,semblance,residuum,anachronism
seedless,muskmelon,tangelo,grape,melon,unripe,watermelon,nectarine,peach,cantaloupe,triploid
wino,drunkard,alcoholic,inebriate,drinker,hobo,vino,barfly,drunk,tipsy,wine
cheerfulness,gaiety,cheerful,amiability,joyfulness,geniality,jollity,gayety,affability,vivacity,positiveness
egoism,egotism,selfishness,egoistic,egoist,egotistic,individualism,ego,narcissism,altruism,vainglory
transshipment,transship,airfreight,seaport,shipment,exportation,cargo,coastwise,importation,entrepot,consignee
panto,pantomime,compere,theatre,pantograph,knockabout,jollity,cabaret,blimey,quilt,mummer
fatherless,motherless,orphan,unwed,destitute,widow,father,needy,defenseless,underprivileged,sojourner
acclimation,acclimatization,acclimate,acclimatize,photoperiod,aftereffect,acquirement,assimilation,acculturation,maturation,habituation
seer,soothsayer,clairvoyant,prophet,mystic,prophesy,prophecy,prophetess,magus,clairvoyance,sorcerer
capsular,polysaccharide,subcapsular,intraocular,haemophilus,prostatic,stromal,staphylococcal,explant,tricuspid,streptococcal
evangelicalism,evangelical,fundamentalism,protestantism,theology,postmodernism,revivalism,liberalism,evangelism,conservatism,apologetics
pageantry,pomp,pageant,spectacle,theatrics,splendor,grandeur,showmanship,festivity,glitz,finery
verboten,taboo,unmentionable,sacrosanct,anathema,permissible,forbid,tabu,inadvisable,apropos,germane
jacaranda,bougainvillea,eucalyptus,lilac,acacia,laburnum,catalpa,magnolia,oleander,wisteria,leafless
phraseology,phrasing,diction,verbiage,terminology,circumlocution,phrase,locution,colloquialism,colloquial,jargon
chessboard,chess,pawn,checkmate,chessman,checkerboard,backgammon,rook,endgame,grandmaster,puzzle
morass,quagmire,mire,miasma,murk,muck,thicket,quicksand,cesspool,murkiness,maelstrom
deuteron,nucleon,neutron,antiproton,electron,meson,proton,neutrino,antineutrino,positron,deuterium
kobold,goblin,necromancer,ogre,hobgoblin,mage,paladin,sorcerer,elf,wyvern,elvish
ewer,porringer,salver,cruet,tureen,flagon,tankard,earthenware,goblet,jug,vase
tailback,fullback,backfield,halfback,linebacker,quarterback,cornerback,lineman,scrimmage,punter,sophomore
pinkie,finger,knuckle,thumb,forefinger,fingernail,fingertip,forearm,wrist,whitlow,hangnail
encumber,encumbrance,impede,hinder,impair,hypothecate,burdensome,obviate,entangle,complicate,abridge
warble,croon,falsetto,raspy,throaty,squawk,chirp,sing,tuneless,dulcet,yodel
membranous,membrane,cartilaginous,fibrous,cytoplasmic,vesicular,epithelial,apical,lamina,tubular,vesicle
ammeter,voltmeter,ohmmeter,galvanometer,megohm,electrometer,amperage,resistor,voltage,manometer,tachometer
nonfederal,federal,nongovernmental,interagency,congressional,intergovernmental,federally,nonbank,congressionally,noncitizen,nonfinancial
amortize,amortization,prorate,recoup,depreciate,defray,incur,prepay,accrue,subsidize,reinvest
hobgoblin,goblin,kobold,bugbear,ogre,ghoul,elf,sorcerer,necromancer,cultist,wraith
undercoat,coat,topcoat,varnish,paint,paintwork,coating,lacquer,fur,overcoat,moult
tuberous,tuber,corm,fibrous,monocotyledon,begonia,pendulous,axillary,convolvulus,bulbous,dicotyledon
calligraphic,calligraphy,calligrapher,copperplate,typographic,brushwork,gestural,cursive,painterly,uncial,serif
divorcee,widower,unmarried,married,widow,housewife,remarry,newlywed,socialite,wife,thirtysomething
prayerful,prayer,contemplative,reverent,pray,devotional,contemplation,meditative,worshipful,pious,joyful
undercarriage,underside,fuselage,chassis,paintwork,windscreen,axle,mudguard,windshield,airframe,coachwork
unwary,unsuspecting,incautious,unknowing,unwitting,ensnare,unawares,hapless,beware,entrap,gullible
cubit,shekel,centimeter,ark,pennyweight,circumference,lintel,metre,threescore,width,crosspiece
groundless,unfounded,baseless,unsubstantiated,unjustified,untrue,unwarranted,fallacious,insupportable,accusation,preposterous
tubercle,ramus,papilla,ischium,foramen,spiracle,pubis,maxilla,peduncle,anteriorly,dorsal
amelioration,alleviation,ameliorate,improvement,diminution,palliation,palliate,exacerbation,concomitant,betterment,reduction
repetitious,repetitive,monotonous,repetition,tiresome,tedious,formulaic,trite,wearisome,boring,banal
hairbrush,toothbrush,comb,hairspray,dustpan,hair,spanking,brush,shampoo,barrette,handbag
unbind,bind,binding,unchain,untie,fetter,detach,unshackle,entangle,bound,loosen
colostomy,stoma,bowel,fistula,tracheotomy,anastomosis,hysterectomy,resection,incontinence,colon,hernia
novena,rosary,prayer,intercession,chaplet,pray,breviary,homily,missal,votive,patroness
enthrone,dethrone,consecrate,usurp,exalt,arrogate,subjugate,depose,enthronement,ensconce,inaugurate
mycelium,fungus,spore,inoculum,mushroom,mycology,filamentous,stipe,sphagnum,substrate,sporangium
hybridize,hybridization,interbreed,hybridisation,recombine,ligate,intermix,oligonucleotide,intermingle,meld,mutate
alacrity,swiftness,celerity,promptitude,aplomb,nimbleness,rapidity,eagerness,zeal,vigour,elan
stanchion,bollard,guardrail,turnbuckle,railing,fender,crossbar,cleat,pylon,backboard,gunwale
drawbridge,portcullis,causeway,gatehouse,castle,moat,footbridge,bridge,fortress,viaduct,battlement
tureen,porringer,ladle,soup,salver,cruet,teapot,cachepot,ewer,demitasse,casserole
hypodermic,syringe,needle,cannula,anesthetic,intravenous,tranquilizer,subcutaneous,injection,anaesthetic,forceps
percolate,seep,ruminate,fester,coalesce,congeal,permeate,mull,crystallize,reverberate,evaporate
nonequilibrium,thermodynamic,adiabatic,isothermal,dynamical,stochastic,kinetics,macroscopic,radiative,oscillatory,decoherence
pixy,pixie,fairy,faerie,elfin,elfish,elf,goblin,twiggy,fey,sugarplum
waxwing,nuthatch,redstart,warbler,towhee,chickadee,junco,tanager,blackcap,flycatcher,wren
epicentre,epicenter,centre,aftershock,hotbed,quake,earthquake,temblor,hotspot,hypocenter,birthplace
isolationist,isolationism,xenophobic,protectionist,militarist,bellicose,militaristic,imperialistic,nationalistic,hawkish,pacifist
wirehaired,terrier,dachshund,retriever,whippet,schnauzer,basset,longhaired,spaniel,borzoi,collie
uncivil,incivility,discourteous,civility,impolite,intemperate,rudeness,rude,uncouth,hateful,unbecoming
dehydratase,dehydrogenase,hydrolase,decarboxylase,synthase,aminotransferase,transferase,synthetase,hydroxylase,dioxygenase,reductase
nondescript,unremarkable,undistinguished,unassuming,bland,forgettable,unimpressive,characterless,drab,featureless,inconspicuous
ribonucleoprotein,ribosomal,subcomplex,nucleolar,cytoplasmic,extrachromosomal,ribosome,holoenzyme,nucleolus,polyadenylation,proteasome
howsoever,soever,whomsoever,wheresoever,whensoever,whosoever,withal,aforesaid,whereof,nowise,therewith
drogue,towline,parachute,chute,tether,dinghy,rudder,trimaran,sabot,spinnaker,capsize
unsympathetic,sympathetic,unfeeling,dismissive,callous,heartless,contemptuous,disdainful,insensitive,brusque,unkind
entrench,entrenchment,perpetuate,undermine,reinforce,enshrine,institutionalize,fortify,erode,solidify,legitimize
retread,rehash,shopworn,trite,reinvention,uninspired,schtick,redux,formulaic,forgettable,shtick
nationhood,nationalism,statehood,sovereignty,polity,nationalist,nationalistic,patriotism,colonialism,constitutionalism,citizenship
condescension,smugness,haughtiness,disdain,arrogance,hauteur,sanctimony,supercilious,pomposity,sarcasm,snobbery
denotation,denotative,connotation,connotative,signification,signifier,referent,semantic,semantics,idiom,adjectival
interdict,interdiction,transship,countermand,apprehend,detain,intercept,excommunicate,illicit,proscribe,circumvent
gobbler,turkey,poult,gobble,pheasant,bobwhite,woodcock,mallard,muzzleloader,hunter,crow
skilfully,skillfully,expertly,deftly,adroitly,cleverly,artfully,craftily,ingeniously,brilliantly,superbly
vaporize,evaporate,incinerate,liquefy,ionize,combust,pulverize,disintegrate,detonate,obliterate,incapacitate
poisoning,poison,poisonous,cyanide,arsenic,toxic,toxicity,toxin,strychnine,neurotoxic,neurotoxin
floe,ice,berg,arctic,icecap,glacier,moraine,eider,auk,crevasse,walrus
goober,doofus,dork,goofball,dweeb,booger,dolt,jackass,rube,moron,bozo
epigenetic,transcriptional,genomic,genetic,methylation,histone,molecular,phenotypic,germline,mutational,chromatin
twiggy,spindly,twig,willowy,stumpy,leggy,skinny,scrawny,gangly,wispy,scraggly
evolutionarily,phylogenetically,biologically,physiologically,evolutionary,genetically,metabolically,anatomically,ecologically,biochemically,mammalian
daiquiri,martini,limeade,milkshake,cocktail,grenadine,smoothie,rum,julep,lemonade,sangria
rhizobium,legume,agrobacterium,coelicolor,leguminous,monocotyledon,bacterium,pisum,phytophthora,dicotyledon,microorganism
proteobacteria,archaea,coelicolor,cyanobacteria,archaeal,archaeon,superfamily,operon,eukaryote,cyanobacterial,phylum
relinquishment,renunciation,abandonment,surrender,relinquish,cession,adoption,abdication,forfeiture,abnegation,renounce
goldmember,skywalker,nightrider,jimmy,scarface,vip,wally,stingo,excalibur,subaru,merlin
holdout,recalcitrance,dissenter,standoff,intransigent,recalcitrant,lockout,relic,buyout,straggler,diehard
impoverishment,privation,penury,indigence,pauperism,beggary,belike,mercantilism,destitution,ofttimes,deprivation
unrecognizable,recognizable,indiscernible,indecipherable,indistinguishable,unintelligible,recognizably,unreadable,incomprehensible,indistinct,shapeless
nosey,nosy,snoop,busybody,inquisitive,snoopy,gossipy,sarky,cheeky,curious,chatty
stylistically,musically,aesthetically,artistically,conceptually,structurally,stylistic,lyrically,visually,recognizably,ideologically
wordless,soundless,meditative,silent,stillness,nonverbal,unspoken,poetic,plaintive,dreamlike,ineffable
doff,cap,chapeau,hat,porkpie,headgear,beret,coonskin,garb,stetson,homburg
uppity,snooty,snobby,prissy,mouthy,snobbish,snotty,obstreperous,bitchy,haughty,uptight
sleepily,drowsily,groggily,tiredly,wearily,lazily,dreamily,listlessly,absently,contentedly,nervously
chemiluminescence,chemiluminescent,fluorescence,luminescence,absorbance,spectrophotometry,superoxide,immunoassay,fluorophore,phosphorescence,spectrophotometer
revelry,merrymaking,merriment,bacchanal,debauchery,bacchanalian,frivolity,festivity,reveler,saturnalia,rowdiness
chambray,poplin,denim,gingham,seersucker,sateen,blazer,playsuit,twill,corduroy,plaid
uninjured,unhurt,unharmed,unscathed,intact,injury,contusion,injure,unaffected,accident,unbowed
haywire,awry,screwy,berserk,amuck,kilter,askew,kaput,whack,erratic,whacky
litigious,litigation,lawsuit,vexatious,vindictive,censorious,adversarial,litigant,acrimonious,rancorous,contentious
toddy,brandy,rum,libation,liquor,whiskey,wassail,grog,hooch,sago,coconut
ruinous,calamitous,disastrous,iniquitous,destructive,ruination,pernicious,catastrophic,dreadful,baneful,lamentable
spoor,veld,hyaena,bloodhound,droppings,tusker,kraal,waterhole,trail,dung,antelope
snowblind,snowbound,snowfield,bloodshot,arctic,frostbite,bleary,ashen,blear,blizzard,tundra
sophisticate,urbane,unsophisticated,chic,suave,effete,debonair,sophistication,cosmopolitan,urbanite,aesthete
icehouse,icebox,roadhouse,igloo,smokehouse,ice,limekiln,iceman,greenhouse,cinder,chophouse
leadoff,centerfielder,shortstop,outfield,centerfield,hitter,outfielder,baseman,fielder,grounder,inning
swop,swap,mislay,flog,plonk,enquire,purloin,barter,reckon,suchlike,wangle
doily,lace,picot,dishcloth,lacy,tablecloth,crochet,decoupage,potholder,poinsettia,shawl
colter,brock,coulter,smith,rick,jenny,hayfork,miller,cotter,derrick,harrow
rateable,hereditament,taxable,freehold,dutiable,valuer,levy,ratepayer,notifiable,assessor,debenture
wagtail,kingfisher,redstart,pipit,nuthatch,dowitcher,sandpiper,moorhen,chaffinch,jackdaw,flycatcher
hardboard,plywood,acrylic,plasterboard,chipboard,easel,canvas,wood,basswood,paperboard,timber
toccata,scherzo,cadenza,chaconne,fugue,concerto,sonata,cantabile,allegro,cembalo,vivace
dote,tike,prate,affectionate,adore,coo,natter,mewl,pamper,repine,simper
cruet,tureen,ewer,carafe,salver,porringer,decanter,condiment,jug,flagon,wineglass
blithe,insouciant,guileless,insouciance,gleeful,fatuous,ebullient,rueful,mirthful,flippant,jaunty
brander,marketer,marketeer,brand,copywriter,adman,showman,rhetorician,griddle,brewer,speechwriter
tiebreaker,semifinal,playoff,matchup,quarterfinal,rematch,qualifier,tie,tourney,tossup,postseason
antithetical,antithesis,inimical,antagonistic,diametric,dissimilar,contradictory,incompatible,congruous,diametrically,irreconcilable
chromatid,telomeric,meiotic,anaphase,chromosome,chromosomal,mitotic,telomere,metaphase,centrosome,heterochromatin
hereunto,thereunto,hereto,whereof,thereto,aforesaid,hereof,subjoin,shew,appertain,unto
